round_id,turn,N,Nnf,roundName,first,hole,board,Nsim,prWin,prWinStd,prWin_adj,chips,reld,stack,pot,bet,cost_to_call,pot_sum,bet_sum,maxBet_all,N_maxBet_all,thd_call,bet_limit,action,amount,cputime
1,0,9,5,deal,False,♥Q ♣3,,60000,0.09321666666667767,0.2748920082252789,0.3054538186452533,980,0,2980,0,20,1,0,103,21,3,-0.18269230769230768,1.7850419281380576,check,0,0.3195009231567383
1,1,9,5,flop,True,♥Q ♣3,♦6 ♦8 ♠2,642,0.01557632398753894,0.11737150301423367,0.10209362754399157,979,0,2979,21,0,20,105,0,0,9,0.16,13.470293056571082,fold,0,1.2359700202941895
2,0,9,4,deal,False,♣10 ♥6,,60000,0.09782037037038115,0.28252425388416685,0.31319729255381806,969,0,2969,0,10,10,0,70,20,3,0.0,18.383103672200537,check,0,0.3193058967590332
2,1,9,4,flop,True,♣10 ♥6,♦2 ♥2 ♦3,237,0.030004688232536332,0.15642335456349463,0.1488811960218297,959,0,2959,20,0,20,80,0,0,9,0.2,16.960777302156213,fold,0,1.2028679847717285
3,0,9,8,deal,False,♠J ♦Q,,60000,0.1644462962963187,0.35078982232646294,0.431335944399981,959,0,2959,0,0,184,0,464,184,1,0.2839506172839506,761.9283868106864,check,0,0.31055378913879395
3,1,9,8,deal,False,♠J ♦Q,,60000,0.1644462962963187,0.35078982232646294,0.431335944399981,775,0,2775,0,184,552,0,2392,736,1,0.1875,2285.7851604320595,check,0,0.3025801181793213
3,2,9,8,flop,False,♠J ♦Q,♦3 ♥Q ♥4,1584,0.22632575757575757,0.41447317777405457,0.5207623814928368,223,0,2223,736,0,64,5888,316,64,4,0.01021059349074665,inf,raise,0,1.3100001811981201
3,3,9,8,turn,False,♠J ♦Q,♦3 ♥Q ♥4 ♠8,1398,0.2757510729613734,0.4422662095661702,0.5964160003771433,95,0,2095,864,0,32,6912,190,32,5,0.00448556209700028,inf,raise,0,1.2886228561401367
3,4,9,7,turn,False,♠J ♦Q,♦3 ♥Q ♥4 ♠8,3019,0.2684663795958927,0.4387484078584449,0.5864545942714035,31,0,2031,864,64,31,6912,635,116,4,0.0040907891264185805,inf,raise,0,1.3083250522613525
4,0,9,5,deal,False,♥J ♥8,,60000,0.15539814814816533,0.3467861322804052,0.4144310769481131,7609,0,9609,0,0,20,0,50,20,2,0.2857142857142857,68.43242875650219,check,0,0.3208160400390625
4,1,9,4,flop,False,♥J ♥8,♥2 ♦Q ♥7,715,0.2948717948717948,0.45526033080033484,0.6182879298891653,7589,0,9589,20,0,20,100,40,20,2,0.125,inf,raise,0,1.2400360107421875
4,2,9,2,flop,False,♥J ♥8,♥2 ♦Q ♥7,1870,0.31782531194295904,0.4649287991295849,0.6480830972032685,7549,0,9549,20,40,40,100,140,80,1,0.14285714285714285,inf,raise,0,1.2592220306396484
5,0,9,6,deal,False,♣A ♠8,,60000,0.13597222222224242,0.32248889991963314,0.37933115875184503,7789,0,9789,0,0,40,0,70,40,1,0.36363636363636365,102.8714347180565,check,0,0.3112480640411377
5,1,9,6,flop,False,♣A ♠8,♠J ♦A ♠9,679,0.2849779086892489,0.4220367683937445,0.603146425880432,7749,0,9749,40,0,44,240,88,44,1,0.11827956989247312,inf,raise,0,1.233004093170166
5,2,9,5,flop,False,♣A ♠8,♠J ♦A ♠9,1958,0.26727953694245826,0.41347009315328753,0.5792000178639245,7661,0,9661,40,88,88,240,660,176,2,0.08906882591093117,inf,raise,0,1.2809820175170898
5,3,9,4,turn,False,♣A ♠8,♠J ♦A ♠9 ♣2,300,0.28944444444444445,0.43420816251547106,0.6178178194940618,7397,0,9397,392,0,293,1868,293,293,1,0.11939690301548492,inf,raise,0,1.209007740020752
5,4,9,4,turn,False,♣A ♠8,♠J ♦A ♠9 ♣2,1154,0.29000577700751007,0.4301266276515364,0.6185675550333241,6811,0,8811,392,586,586,1868,2930,1172,1,0.10884101040118871,inf,raise,0,1.2530009746551514
6,0,9,8,deal,False,♦2 ♦6,,60000,0.10632592592593487,0.29728257409592046,0.32364521878518154,11613,0,13613,0,0,40,0,90,40,1,0.3076923076923077,76.70387800724814,check,0,0.3426399230957031
6,1,9,7,flop,True,♦2 ♦6,♥2 ♥6 ♠2,375,0.8533333333333334,0.33638602164114306,1.1011012836022034,11573,0,13573,40,0,20,270,0,0,9,0.06896551724137931,inf,allin,0,1.2036628723144531
7,0,8,7,deal,False,♥K ♠8,,60000,0.13903518518518534,0.3088556212829235,0.3812234532912111,13071,0,15071,0,0,20,0,50,20,2,0.2857142857142857,52.095852578192726,check,0,0.40048789978027344
7,1,8,6,flop,False,♥K ♠8,♦10 ♠J ♠6,818,0.048492257538712315,0.19508643103607382,0.19795763954314824,13051,0,15051,20,0,126,120,189,126,1,0.2896551724137931,101.25882761330607,bet,101,1.260749101638794
7,2,8,5,turn,False,♥K ♠8,♦10 ♠J ♠6 ♣9,793,0.09026902059688945,0.2344451035587251,0.2938944689362107,12925,0,14925,146,0,20,624,40,20,2,0.029239766081871343,34.25941688315249,check,0,1.27305006980896
7,3,8,5,river,True,♥K ♠8,♦10 ♠J ♠6 ♣9 ♥9,1300,0.0,0.0,0.0,12905,0,14905,166,0,20,704,0,0,8,0.027624309392265192,0.0,fold,0,1.3042068481445312
8,0,8,8,deal,False,♣5 ♠6,,60000,0.11373425925925837,0.2935096663382788,0.3343885805775395,12905,0,14905,0,0,40,0,70,40,1,0.36363636363636365,70.66904179088644,fold,0,0.3524768352508545
9,0,8,8,deal,False,♦2 ♦9,,60000,0.1227583333333345,0.30389534108712796,0.3491884592870996,12905,0,14905,0,0,20,0,30,20,1,0.4,34.73094210527119,fold,0,0.3537580966949463
10,0,8,4,deal,False,♠K ♥4,,60000,0.12187870370370361,0.293661217801665,0.3459734833481442,12865,0,14865,0,40,120,0,340,160,1,0.17391304347826086,254.77165784258187,check,0,0.3565638065338135
10,1,8,4,flop,True,♠K ♥4,♥7 ♦Q ♠4,184,0.15760869565217392,0.36437370199699415,0.4060949267335768,12745,0,14745,160,0,40,660,0,0,8,0.05714285714285714,126.49051911847675,check,0,1.227384090423584
10,2,8,4,flop,False,♠K ♥4,♥7 ♦Q ♠4,1368,0.13304093567251463,0.33691773436223194,0.36464556991224467,12745,0,14745,160,0,94,660,282,94,3,0.09073359073359073,220.61825530766947,check,0,1.2981250286102295
10,3,8,4,turn,True,♠K ♥4,♥7 ♦Q ♠4 ♠10,195,0.10256410256410256,0.30338870682562136,0.31244568975717296,12651,0,14651,254,0,40,1036,0,0,8,0.03717472118959108,73.31788955984521,check,0,1.2235140800476074
10,4,8,4,river,True,♠K ♥4,♥7 ♦Q ♠4 ♠10 ♣7,274,0.01824817518248175,0.13384759723279013,0.11678231506044914,12651,0,14651,254,0,40,1036,0,0,8,0.03717472118959108,46.0948291088847,check,0,1.2596957683563232
10,5,8,3,river,False,♠K ♥4,♥7 ♦Q ♠4 ♠10 ♣7,2114,0.015373699148533586,0.12255239409658415,0.10594717940489096,12651,0,14651,254,0,144,1036,288,144,2,0.09809264305177112,163.3583106590427,check,0,1.328382968902588
11,0,8,4,deal,False,♥Q ♥9,,60000,0.19116620370370455,0.35946599604195145,0.4585555597540847,12487,0,14487,0,20,20,0,140,40,3,0.0,130.64344385717192,check,0,0.3938639163970947
11,1,8,4,flop,True,♥Q ♥9,♦Q ♦8 ♥8,139,0.19304556354916066,0.37628489853090336,0.46035183612244535,12467,0,14467,40,0,40,160,0,0,8,0.2,272.218489382837,check,0,1.2236857414245605
11,2,8,3,flop,False,♥Q ♥9,♦Q ♦8 ♥8,835,0.20119760479041915,0.37089545157934595,0.4727075942099839,12467,0,14467,40,0,50,160,100,50,2,0.16129032258064516,483.0028633669459,bet,483,1.2582080364227295
11,3,8,3,turn,True,♥Q ♥9,♦Q ♦8 ♥8 ♥2,139,0.2853717026378897,0.4358278157926635,0.5950900900236347,11984,0,13984,523,0,40,1338,0,0,8,0.02902757619738752,inf,raise,0,1.211500883102417
11,4,8,3,river,True,♥Q ♥9,♦Q ♦8 ♥8 ♥2 ♥6,131,0.7175572519083969,0.4501875632911979,1.04873043295083,11944,0,13944,563,0,40,1418,0,0,8,0.027434842249657063,inf,allin,0,1.2224490642547607
12,0,6,5,deal,False,♥J ♦3,,60000,0.1345534391534501,0.2803960836480435,0.36489446803725223,14247,0,16247,0,0,160,0,300,160,1,0.34782608695652173,376.0648569965964,check,0,0.30849480628967285
12,1,6,5,deal,False,♥J ♦3,,60000,0.1345534391534501,0.2803960836480435,0.36489446803725223,14087,0,16087,0,160,480,0,1440,640,1,0.25,1128.1945709897893,bet,1128,0.3030662536621094
12,2,6,5,flop,False,♥J ♦3,♥6 ♥4 ♥Q,354,0.15160075329566855,0.35489441068634314,0.3927936043345494,12959,0,14959,1288,0,40,4679,40,40,1,0.008405127127547804,113.2780170243397,check,0,1.233154058456421
13,0,5,3,deal,False,♦K ♥Q,,60000,0.3060382275130783,0.3636200751889219,0.6148048985646737,13903,0,15903,0,0,40,0,60,40,1,0.4,inf,raise,0,0.30936503410339355
13,1,5,2,deal,False,♦K ♥Q,,60000,0.3060382275130783,0.3636200751889219,0.6148048985646737,13823,0,15823,0,80,692,0,892,772,1,0.43686868686868685,inf,raise,0,0.29567790031433105
14,0,5,5,deal,False,♠A ♣J,,60000,0.3042216931215372,0.3582911394152179,0.6101729043561714,14715,0,16715,0,0,40,0,100,40,2,0.2857142857142857,inf,raise,0,0.32802915573120117
14,1,5,5,deal,False,♠A ♣J,,60000,0.3042216931215372,0.3582911394152179,0.6101729043561714,14635,0,16635,0,80,560,0,1280,640,1,0.30434782608695654,inf,raise,0,0.32468318939208984
14,2,5,5,flop,False,♠A ♣J,♥9 ♦7 ♠10,1057,0.11542100283822138,0.28157365752181795,0.32726950977875047,14075,0,16075,640,0,80,3200,160,80,1,0.023255813953488372,155.78731684476847,check,0,1.2913458347320557
14,3,5,5,flop,False,♠A ♣J,♥9 ♦7 ♠10,2424,0.1243468096809681,0.2932984391257877,0.3431219972376756,13995,0,15995,640,80,162,3200,927,242,3,0.03777104220097925,339.1623891614614,check,0,1.310715913772583
14,4,5,4,turn,False,♠A ♣J,♥9 ♦7 ♠10 ♥3,1236,0.0691747572815534,0.2235203503529837,0.23884701431218897,13833,0,15833,882,0,80,4289,120,80,1,0.017821341055914458,116.58346293581536,check,0,1.2982840538024902
14,5,5,4,turn,False,♠A ♣J,♥9 ♦7 ♠10 ♥3,2700,0.06435185185185185,0.21656524612666728,0.22842584377443145,13753,0,15753,882,80,240,4289,678,320,1,0.04609179950067217,340.934130235,check,0,1.3063580989837646
14,6,5,4,river,False,♠A ♣J,♥9 ♦7 ♠10 ♥3 ♥4,1950,0.0,0.0,0.0,13513,0,15513,1202,0,80,5367,120,80,1,0.014370396982216633,0.0,fold,0,1.3696730136871338
15,0,5,5,deal,False,♣7 ♠7,,60000,0.27266097883586193,0.3370327294452039,0.5665774157615482,13513,0,15513,0,0,40,0,60,40,1,0.4,inf,raise,0,0.33973002433776855
15,1,5,4,deal,False,♣7 ♠7,,60000,0.27266097883586193,0.3370327294452039,0.5665774157615482,13433,0,15433,0,80,122,0,524,202,1,0.18885448916408668,inf,raise,0,0.2731630802154541
15,2,5,2,flop,True,♣7 ♠7,♦Q ♠3 ♠A,426,0.06103286384976526,0.239390587492619,0.21860012536150494,13109,0,15109,404,0,40,1050,0,0,5,0.03669724770642202,55.53661853206816,check,0,1.2486870288848877
15,3,5,2,turn,True,♣7 ♠7,♦Q ♠3 ♠A ♣2,457,0.03282275711159737,0.17817245501813816,0.1509708406982404,13109,0,15109,404,0,40,1050,0,0,5,0.03669724770642202,48.650901317257315,check,0,1.2504289150238037
15,4,5,2,river,True,♣7 ♠7,♦Q ♠3 ♠A ♣2 ♥J,997,0.0050150451354062184,0.07063918500164096,0.05649720539418362,13109,0,15109,404,0,40,1050,0,0,5,0.03669724770642202,42.5477722387025,check,0,1.2964861392974854
16,0,5,5,deal,False,♣9 ♥6,,60000,0.1795342592592253,0.30279593955025685,0.43092263549934595,14079,0,16079,0,80,560,0,1280,640,1,0.2608695652173913,2306.713106558581,check,0,0.32673001289367676
16,1,5,5,deal,False,♣9 ♥6,,60000,0.1795342592592253,0.30279593955025685,0.43092263549934595,13519,0,15519,0,640,640,0,3505,1280,2,0.15440289505428226,2636.243550352664,bet,2636,0.2933030128479004
16,2,5,5,flop,True,♣9 ♥6,♥9 ♥K ♣8,160,0.10833333333333332,0.29825883613622134,0.3114048896292478,10883,0,12883,3276,0,80,10036,0,0,5,0.007908264136022143,146.0472880801773,check,0,1.2182018756866455
16,3,5,5,flop,False,♣9 ♥6,♥9 ♥K ♣8,708,0.1266478342749529,0.3185998080457242,0.3439481527319632,10883,0,12883,3276,0,80,10036,80,80,1,0.007846214201647704,168.16253283851057,check,0,1.2414720058441162
16,4,5,5,turn,True,♣9 ♥6,♥9 ♥K ♣8 ♣6,135,0.24444444444444444,0.4254264382017033,0.5270691419686567,10803,0,12803,3356,0,80,10196,0,0,5,0.007785130400934216,inf,raise,0,1.2217028141021729
16,5,5,5,river,True,♣9 ♥6,♥9 ♥K ♣8 ♣6 ♥A,176,0.26136363636363635,0.43286356715320246,0.5804343390480738,10723,0,12723,3436,0,80,10356,0,0,5,0.007665772326561901,inf,raise,0,1.2225260734558105
16,6,5,5,river,False,♣9 ♥6,♥9 ♥K ♣8 ♣6 ♥A,782,0.3069053708439898,0.4570318884449454,0.6418303319873796,10643,0,12643,3436,80,80,10356,240,160,1,0.007493443237167478,inf,raise,0,1.2432031631469727
16,7,5,5,river,False,♣9 ♥6,♥9 ♥K ♣8 ♣6 ♥A,1391,0.2861250898634076,0.44835526108180057,0.6143246803970935,10403,0,12403,3436,320,320,10356,960,640,1,0.027500859401856308,inf,raise,0,1.2367868423461914
